Datetime,Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2019-08-18,93.21249999999999,31.933333333333334,523.6291666666667,121.71041666666667,85.33333333333333,73.33333333333333,68.54166666666667,11.729166666666666,29.834374999999998
2019-08-19,102.53541666666666,30.445833333333336,573.9020833333333,140.5875,85.25,73.14583333333333,68.125,8.291666666666666,29.83375
2019-08-20,103.60625,31.45625,609.7645833333333,156.28125,85.0625,74.79166666666667,72.14583333333333,12.333333333333334,29.79125
2019-08-21,103.0625,31.3125,603.5104166666666,157.0375,85.08333333333333,75.0625,72.54166666666667,10.229166666666666,29.790625000000002
2019-08-22,103.34166666666665,31.71666666666667,621.2354166666667,158.69375,85.0625,74.79166666666667,72.14583333333333,12.333333333333334,29.7925
2019-08-23,101.71063829787234,31.24042553191489,597.8936170212766,149.3872340425532,85.2127659574468,74.17021276595744,70.40425531914893,11.46808510638298,29.824893617021278
2019-08-24,96.96666666666665,31.677083333333332,540.8291666666667,124.68333333333334,84.875,73.35416666666667,69.47916666666667,10.145833333333334,29.816875
2019-08-25,91.96249999999999,31.0625,514.0625,113.60416666666667,83.35416666666667,74.83333333333333,75.9375,6.4375,29.815625
2019-08-26,101.00833333333333,30.8125,588.4104166666667,149.36875,82.41666666666667,75.41666666666667,80.9375,5.916666666666667,29.8075
2019-08-27,95.75106382978724,30.310638297872337,536.5617021276596,129.55744680851063,80.85106382978724,74.93617021276596,83.53191489361703,4.0638297872340425,29.802553191489363
2019-08-28,96.91250000000001,31.047916666666666,535.36875,117.575,80.58333333333333,74.5,83.16666666666667,4.770833333333333,29.8275
2019-08-29,101.58958333333334,31.24791666666667,566.5770833333333,143.58124999999998,84.10416666666667,75.45833333333333,76.375,9.458333333333334,29.793125
2019-08-30,98.74583333333334,30.81041666666667,551.5583333333333,131.92499999999998,83.97916666666667,74.27083333333333,73.04166666666667,9.395833333333334,29.765
2019-08-31,91.46458333333334,30.6375,484.8666666666666,103.71875,84.47916666666667,72.20833333333333,67.9375,10.770833333333334,29.755625
2019-09-01,90.39583333333333,31.52916666666667,505.125,114.37291666666665,84.89583333333333,74.0625,71.0625,7.1875,29.790000000000003
2019-09-02,104.50833333333333,31.91875,616.94375,155.17291666666668,84.89583333333333,74.0625,71.0625,7.1875,29.790000000000003
2019-09-03,105.54375,31.979166666666668,615.58125,158.92916666666667,84.89583333333333,74.0625,71.0625,7.1875,29.790000000000003
2019-09-04,102.57446808510639,30.717021276595744,578.2148936170213,141.1617021276596,84.97872340425532,74.1063829787234,71.0,7.23404255319149,29.78978723404255
2019-09-05,102.95833333333333,31.1875,598.1708333333333,147.95416666666668,84.89583333333333,74.0625,71.0625,7.1875,29.790000000000003
2019-09-06,100.59375,30.87708333333333,577.6916666666667,141.62083333333334,84.89583333333333,74.0625,71.0625,7.1875,29.790000000000003
2019-09-07,95.72291666666666,31.8625,536.2541666666667,122.90208333333334,84.89583333333333,74.0625,71.0625,7.1875,29.790000000000003
2019-09-08,90.98541666666667,31.53333333333333,503.6354166666667,115.27916666666665,84.89583333333333,74.0625,71.0625,7.1875,29.790000000000003
2019-09-09,101.65625,31.256249999999998,586.1916666666667,147.31875,84.89583333333333,74.14583333333333,71.27083333333333,7.1875,29.79125
2019-09-10,101.21458333333334,31.337500000000002,587.4499999999999,143.74166666666667,84.77083333333333,75.3125,73.8125,10.395833333333334,29.8425
2019-09-11,99.57916666666667,30.558333333333334,557.8291666666667,131.29375000000002,84.875,74.625,72.52083333333333,8.333333333333334,29.868125000000003
2019-09-12,99.76041666666667,30.933333333333334,573.0416666666666,141.43125,84.875,74.66666666666667,72.625,8.229166666666666,29.868125000000003
2019-09-13,100.65833333333335,31.2625,576.24375,143.29583333333332,84.83333333333333,75.4375,74.4375,7.541666666666667,29.84875
2019-09-14,95.10888888888888,32.382222222222225,535.4266666666667,125.77111111111111,83.4888888888889,75.35555555555555,76.66666666666667,7.266666666666667,29.832666666666668
2019-09-15,92.20833333333333,30.34375,491.0104166666667,116.27916666666665,84.04166666666667,73.4375,70.70833333333333,9.9375,29.803749999999997
2019-09-16,98.55208333333333,30.960416666666664,544.7458333333333,124.00625000000001,84.25,73.0,70.35416666666667,7.479166666666667,29.784375
2019-09-17,100.92291666666667,31.15416666666667,573.4979166666667,137.99375,84.66666666666667,75.14583333333333,74.29166666666667,8.5,29.80125
2019-09-18,103.31875000000001,31.495833333333334,594.5583333333333,148.64166666666668,84.875,75.66666666666667,74.41666666666667,11.395833333333334,29.821250000000003
2019-09-19,99.89999999999999,30.60625,570.5625,143.99166666666667,84.89583333333333,74.16666666666667,70.9375,11.583333333333334,29.82625
2019-09-20,98.52916666666665,30.647916666666664,568.8291666666667,140.475,84.25,74.33333333333333,72.89583333333333,9.1875,29.816875
2019-09-21,94.31875000000001,31.370833333333334,514.5187500000001,111.87291666666665,85.08333333333333,72.5625,67.89583333333333,10.583333333333334,29.794999999999998
2019-09-22,87.2625,31.135416666666668,490.50416666666666,110.32291666666667,82.85416666666667,75.625,79.10416666666667,8.9375,29.839375
2019-09-23,97.22083333333335,30.868750000000002,563.4520833333333,139.24375,82.83333333333333,75.66666666666667,79.3125,8.875,29.839375
2019-09-24,97.47619047619048,30.854761904761908,546.597619047619,134.01428571428573,83.64285714285714,75.14285714285714,77.30952380952381,5.976190476190476,29.822857142857142
2019-09-25,95.96458333333334,30.727083333333336,554.4875000000001,133.09166666666667,80.39583333333333,75.54166666666667,86.45833333333333,3.5,29.84
2019-09-26,93.83541666666667,30.443749999999998,548.3625000000001,131.57916666666668,83.4375,74.10416666666667,74.97916666666667,5.4375,29.8625
2019-09-27,95.87916666666666,30.879166666666666,517.4583333333334,134.58124999999998,84.70833333333333,74.97916666666667,73.75,6.395833333333333,29.86125
2019-09-28,86.7,31.13235294117647,478.47058823529414,107.62647058823529,82.29411764705883,75.5,80.91176470588235,3.8529411764705883,29.853823529411763
2019-09-29,86.73958333333333,31.150000000000002,484.46875,105.81041666666665,83.54166666666667,74.8125,76.875,4.270833333333333,29.845
2019-09-30,92.0,30.566666666666666,528.1999999999999,117.8875,81.5,74.8125,81.41666666666667,4.375,29.853125000000002
2019-10-01,93.78958333333333,30.854166666666668,532.40625,124.8875,83.33333333333333,75.0,77.125,3.8958333333333335,29.76375
2019-10-02,92.45714285714286,30.245238095238093,528.7833333333334,122.92857142857143,83.66666666666667,74.80952380952381,75.66666666666667,4.166666666666667,29.762857142857143
2019-10-03,91.67708333333333,30.204166666666666,494.5645833333333,108.98125,83.33333333333333,75.0,77.125,3.8958333333333335,29.76375
2019-10-04,94.21875,30.829166666666666,525.5708333333333,120.68958333333335,83.33333333333333,75.0,77.125,3.8958333333333335,29.76375
2019-10-05,91.1375,30.704166666666666,474.7416666666666,101.91458333333333,83.33333333333333,75.0,77.125,3.8958333333333335,29.76375
2019-10-06,87.68235294117646,30.329411764705885,452.3470588235294,93.45294117647059,84.23529411764706,74.76470588235294,74.0,4.617647058823529,29.75764705882353
2019-10-07,96.35625,30.65833333333333,545.2854166666667,128.60833333333332,83.33333333333333,75.0,77.125,3.8958333333333335,29.76375
2019-10-08,95.7625,30.633333333333336,543.3270833333333,132.57291666666666,83.33333333333333,75.0,77.125,3.8958333333333335,29.76375
2019-10-09,92.41250000000001,31.443749999999998,542.275,131.37708333333333,83.3125,75.0,77.22916666666667,3.875,29.76375
2019-10-10,92.175,31.12291666666667,529.375,127.41041666666666,83.75,74.625,75.70833333333333,3.9583333333333335,29.818125
2019-10-11,92.67916666666667,31.37291666666667,530.9250000000001,127.83125000000001,83.95833333333333,75.54166666666667,77.4375,4.416666666666667,29.783749999999998
2019-10-12,90.14791666666667,32.02916666666667,498.49375000000003,117.67916666666667,83.9375,75.58333333333333,77.64583333333333,4.375,29.783749999999998
2019-10-13,88.39375,31.7,474.1333333333334,113.83749999999999,84.52083333333333,75.8125,76.25,6.625,29.787499999999998
2019-10-14,96.21666666666665,30.758333333333336,532.19375,140.81875,84.77083333333333,74.77083333333333,73.39583333333333,6.020833333333333,29.799374999999998
2019-10-15,95.08125,30.229166666666668,532.43125,139.89374999999998,84.08333333333333,74.83333333333333,75.14583333333333,4.583333333333333,29.801875
2019-10-16,91.4735294117647,31.8,514.5882352941177,122.56764705882354,82.70588235294117,76.82352941176471,82.6470588235294,4.852941176470588,29.78676470588235
2019-10-17,98.28958333333333,32.050000000000004,566.3354166666667,140.41666666666666,83.8125,75.66666666666667,77.625,4.645833333333333,29.771874999999998
2019-10-18,96.78958333333333,31.56458333333333,552.80625,135.22083333333333,83.25,75.375,78.0625,5.145833333333333,29.785
2019-10-19,95.75208333333335,32.512499999999996,514.5854166666667,117.34166666666665,84.66666666666667,74.625,73.27083333333333,6.125,29.799374999999998
2019-10-20,92.91875,32.36875,502.66249999999997,113.80624999999999,83.54166666666667,76.45833333333333,80.20833333333333,5.5625,29.785625
2019-10-21,101.04583333333333,32.1625,575.4979166666667,147.60208333333333,83.58333333333333,76.08333333333333,79.125,4.479166666666667,29.76125
2019-10-22,91.19777777777777,31.395555555555553,519.6466666666666,123.09111111111112,81.04444444444445,75.13333333333334,83.75555555555556,3.2,29.758
2019-10-23,94.93541666666665,31.55,532.1583333333333,125.2625,81.4375,75.0,82.41666666666667,3.25,29.760625
2019-10-24,102.14857142857143,32.074285714285715,586.66,137.37142857142857,83.77142857142857,75.34285714285714,76.28571428571429,5.485714285714286,29.78542857142857
2019-10-25,101.3875,30.833333333333332,562.8041666666667,147.03125,84.97916666666667,75.70833333333333,74.9375,4.770833333333333,29.783749999999998
2019-10-26,95.72500000000001,31.647916666666664,507.59375,115.32916666666667,81.33333333333333,75.08333333333333,82.95833333333333,3.0208333333333335,29.785
2019-10-27,93.11666666666667,31.339583333333334,490.82916666666665,113.03750000000001,81.08333333333333,74.5625,82.66666666666667,3.8125,29.764375
2019-10-28,96.07916666666667,31.995833333333334,510.27500000000003,118.76666666666667,79.22916666666667,75.41666666666667,88.9375,3.4583333333333335,29.784374999999997
2019-10-29,101.19166666666666,31.035416666666666,559.1354166666666,139.14791666666667,83.33333333333333,75.04166666666667,77.70833333333333,4.125,29.774375000000003
2019-10-30,101.98666666666666,31.23777777777778,581.4155555555556,142.61777777777777,83.46666666666667,74.86666666666666,76.44444444444444,4.0,29.762
2019-10-31,98.72291666666666,31.304166666666664,559.8854166666666,135.35625000000002,83.375,75.0625,77.25,2.9166666666666665,29.76125
2019-11-01,99.15833333333335,31.052083333333332,554.4229166666667,135.49375,82.16666666666667,73.5,76.27083333333333,5.229166666666667,29.783125
2019-11-02,93.08958333333334,32.05833333333333,524.18125,124.63333333333333,82.16666666666667,73.5,76.27083333333333,5.229166666666667,29.783125
2019-11-03,90.11041666666667,31.395833333333332,499.40625,117.42291666666667,82.16666666666667,73.5,76.27083333333333,5.229166666666667,29.783125
2019-11-04,101.02291666666667,31.35625,583.6750000000001,153.47916666666666,82.16666666666667,73.5,76.27083333333333,5.229166666666667,29.783125
2019-11-05,101.28333333333335,31.70625,584.63125,151.125,82.16666666666667,73.5,76.27083333333333,5.229166666666667,29.783125
2019-11-06,101.84791666666666,32.21666666666667,587.1750000000001,152.22291666666666,82.16666666666667,73.5,76.27083333333333,5.229166666666667,29.783125
2019-11-07,101.6875,32.1875,604.3770833333333,158.27083333333334,82.16666666666667,73.5,76.27083333333333,5.229166666666667,29.783125
2019-11-08,96.20416666666667,31.522916666666664,552.1125000000001,125.87083333333334,82.16666666666667,73.5,76.27083333333333,5.229166666666667,29.783125
2019-11-09,94.41250000000001,32.00625,527.2166666666667,125.03333333333335,82.0625,73.54166666666667,76.66666666666667,5.208333333333333,29.783749999999998
2019-11-10,89.06666666666666,31.181250000000002,487.20208333333335,115.36041666666667,84.20833333333333,72.66666666666667,69.58333333333333,4.083333333333333,29.798125
2019-11-11,98.40625,31.931250000000002,601.4958333333333,158.79583333333332,83.77083333333333,75.41666666666667,77.20833333333333,3.0208333333333335,29.79375
2019-11-12,97.83749999999999,31.410416666666666,585.1625,154.21666666666667,83.75,75.375,77.20833333333333,3.0625,29.795
2019-11-13,96.33958333333334,31.175,579.5458333333333,149.41458333333333,84.39583333333333,75.45833333333333,76.0,4.0625,29.81
2019-11-14,97.0625,31.47083333333333,583.1125000000001,150.82916666666668,81.70833333333333,75.54166666666667,82.72916666666667,5.979166666666667,29.816875
2019-11-15,95.81041666666665,31.68958333333333,564.0375,137.24583333333334,81.47916666666667,75.45833333333333,83.35416666666667,3.4791666666666665,29.811875
2019-11-16,88.64999999999999,31.770833333333332,510.63958333333335,120.95833333333333,83.20833333333333,75.41666666666667,78.83333333333333,4.875,29.81
2019-11-17,87.4875,31.722916666666666,496.4395833333333,120.57916666666667,84.5,74.35416666666667,73.3125,5.1875,29.808125
2019-11-18,97.34791666666666,31.504166666666666,578.40625,151.79999999999998,83.1875,75.27083333333333,78.83333333333333,4.479166666666667,29.806875
2019-11-19,96.86041666666667,31.339583333333334,571.9145833333333,150.4375,82.47916666666667,76.25,82.60416666666667,4.125,29.793125
2019-11-20,95.60208333333333,31.764583333333334,548.6895833333333,130.52916666666667,79.47916666666667,75.08333333333333,87.54166666666667,3.6041666666666665,29.788124999999997
2019-11-21,94.51666666666667,31.28125,544.1374999999999,133.11458333333334,79.64583333333333,75.29166666666667,87.77083333333333,3.375,29.804374999999997
2019-11-22,94.95833333333333,31.65833333333333,543.3791666666667,127.66041666666666,80.1875,75.29166666666667,86.04166666666667,4.833333333333333,29.828125
2019-11-23,88.83958333333334,31.318749999999998,505.84375,115.73125,80.22916666666667,75.29166666666667,85.9375,4.854166666666667,29.828125
2019-11-24,86.65208333333334,31.02916666666667,489.0083333333334,111.19583333333333,80.1875,75.20833333333333,86.29166666666667,3.9166666666666665,29.814999999999998
2019-11-25,94.76666666666667,31.3875,546.1770833333334,132.25833333333333,81.95833333333333,75.29166666666667,81.72916666666667,3.3958333333333335,29.799999999999997
2019-11-26,96.59583333333335,31.675,557.5124999999999,144.64374999999998,83.4375,75.625,78.625,6.229166666666667,29.76875
2019-11-27,93.88333333333333,31.614285714285714,558.1166666666667,142.9,81.11904761904762,76.42857142857143,86.14285714285714,4.166666666666667,29.749285714285715
2019-11-28,97.53541666666666,31.95,574.3416666666667,151.29166666666666,82.1875,77.33333333333333,85.54166666666667,4.5625,29.753125
2019-11-29,96.15625,31.974999999999998,569.7937499999999,147.06041666666667,79.79166666666667,76.83333333333333,91.35416666666667,3.5208333333333335,29.76875
2019-11-30,92.51666666666667,32.4125,532.7791666666667,127.46249999999999,81.83333333333333,77.5,87.0,4.041666666666667,29.766875
2019-12-01,92.23125,32.762499999999996,533.4354166666667,124.8125,82.5625,74.25,77.58333333333333,7.729166666666667,29.836249999999996
2019-12-02,96.89791666666667,31.45625,552.6520833333333,133.41875000000002,82.5625,74.25,77.58333333333333,7.729166666666667,29.836249999999996
2019-12-03,96.53958333333333,31.46875,529.1520833333333,121.66458333333333,82.5625,74.25,77.58333333333333,7.729166666666667,29.836249999999996
2019-12-04,96.00416666666666,31.135416666666668,523.15,118.70416666666667,82.5625,74.25,77.58333333333333,7.729166666666667,29.836249999999996
2019-12-05,98.13095238095238,31.335714285714282,536.797619047619,120.88095238095238,83.07142857142857,74.23809523809524,76.23809523809524,8.261904761904763,29.837857142857143
2019-12-06,94.62083333333334,31.035416666666666,521.8270833333333,122.64791666666667,82.5625,74.25,77.58333333333333,7.729166666666667,29.836249999999996
2019-12-07,88.5125,31.03333333333333,475.3625,113.31458333333335,82.5625,74.25,77.58333333333333,7.729166666666667,29.836249999999996
2019-12-08,86.57291666666667,31.34583333333333,473.5625,119.33125,82.5625,74.25,77.58333333333333,7.729166666666667,29.836249999999996
2019-12-09,87.22222222222223,30.935555555555553,504.56666666666666,117.91555555555556,82.46666666666667,74.2,77.82222222222222,7.444444444444445,29.83866666666667
2019-12-10,91.79375,31.43958333333333,511.2625,119.11041666666667,77.33333333333333,74.91666666666667,93.14583333333333,3.5833333333333335,29.819999999999997
2019-12-11,90.39583333333333,30.572916666666668,485.18125000000003,107.23958333333333,77.33333333333333,74.875,93.04166666666667,3.6666666666666665,29.819374999999997
2019-12-12,90.11739130434782,30.656521739130437,480.05434782608694,108.0195652173913,80.41304347826087,73.3695652173913,80.17391304347827,7.608695652173913,29.82282608695652
2019-12-13,89.51041666666667,30.472916666666666,482.51666666666665,106.59583333333335,77.20833333333333,73.95833333333333,90.70833333333333,4.75,29.84
2019-12-14,81.04545454545455,29.645454545454545,431.58787878787876,104.91818181818182,75.66666666666667,74.6969696969697,97.0909090909091,3.5757575757575757,29.82454545454545
2019-12-15,80.75833333333334,29.7,406.48333333333335,91.59791666666666,75.75,74.75,97.0,2.6458333333333335,29.81
2019-12-16,89.03541666666666,30.635416666666668,464.1041666666667,103.42291666666667,78.54166666666667,74.04166666666667,87.45833333333333,4.4375,29.794999999999998
2019-12-17,89.43777777777777,31.322222222222223,490.21777777777777,111.43555555555557,77.8,75.4888888888889,93.13333333333334,2.888888888888889,29.796
2019-12-18,90.52888888888889,31.604444444444447,498.4733333333333,117.01555555555555,79.22222222222223,76.6,92.4,3.422222222222222,29.82933333333333
2019-12-19,94.0,31.977083333333336,508.2729166666666,118.80208333333333,80.39583333333333,75.625,86.22916666666667,5.125,29.819999999999997
2019-12-20,96.41304347826087,31.997826086956525,523.1826086956522,120.55869565217391,81.3913043478261,76.47826086956522,85.91304347826087,6.239130434782608,29.790217391304346
2019-12-21,89.25416666666666,31.287499999999998,478.4604166666666,109.36666666666667,81.20833333333333,76.45833333333333,86.35416666666667,5.9375,29.799999999999997
2019-12-22,88.6,31.116216216216216,467.0864864864865,107.41621621621621,82.62162162162163,75.86486486486487,81.24324324324324,6.702702702702703,29.831621621621622
2019-12-23,94.47708333333333,31.85625,524.5229166666667,122.83958333333334,81.375,75.70833333333333,84.16666666666667,5.708333333333333,29.829375
2019-12-24,93.05833333333334,32.875,508.26666666666665,122.97291666666666,81.72916666666667,75.95833333333333,83.875,6.770833333333333,29.82625
2019-12-25,88.2375,32.53541666666667,466.7104166666666,114.92708333333333,81.54166666666667,74.66666666666667,81.10416666666667,5.520833333333333,29.825625
2019-12-26,89.89777777777778,32.39333333333333,486.15333333333336,118.22444444444446,81.22222222222223,73.57777777777778,79.02222222222223,6.666666666666667,29.82933333333333
2019-12-27,92.425,32.53333333333333,494.6145833333333,120.05208333333333,81.9375,73.08333333333333,76.22916666666667,7.875,29.814375
2019-12-28,87.4875,31.6125,458.11041666666665,107.32708333333333,81.9375,74.08333333333333,78.39583333333333,8.166666666666666,29.819374999999997
2019-12-29,86.925,31.741666666666664,468.25624999999997,108.73541666666667,82.5,74.41666666666667,78.22916666666667,8.625,29.824375
2019-12-30,95.88541666666667,32.05416666666667,525.7354166666667,121.02083333333333,82.52083333333333,74.20833333333333,77.5625,7.708333333333333,29.836249999999996
2019-12-31,92.5625,31.59583333333333,505.17291666666665,115.26458333333333,82.16666666666667,73.70833333333333,77.4375,7.291666666666667,29.870625
2020-01-01,87.91875,31.037499999999998,463.5333333333333,104.02083333333333,83.54166666666667,73.22916666666667,72.77083333333333,10.0625,29.83125
2020-01-02,97.35833333333333,32.0,546.0645833333333,132.04583333333332,82.47916666666667,73.79166666666667,76.54166666666667,7.520833333333333,29.88875
2020-01-03,101.57083333333333,32.02708333333333,550.7145833333333,134.92708333333334,82.47916666666667,73.79166666666667,76.54166666666667,7.520833333333333,29.88875
2020-01-04,94.25,31.360416666666666,482.3333333333333,118.12291666666665,82.47916666666667,73.79166666666667,76.54166666666667,7.520833333333333,29.88875
2020-01-05,91.06875000000001,30.925,449.14375,113.83125,82.47916666666667,73.79166666666667,76.54166666666667,7.520833333333333,29.88875
2020-01-06,100.20833333333333,30.964583333333334,536.2770833333333,126.55624999999999,82.47916666666667,73.79166666666667,76.54166666666667,7.520833333333333,29.88875
2020-01-07,100.87291666666665,30.5625,534.34375,128.26874999999998,82.47916666666667,73.79166666666667,76.54166666666667,7.520833333333333,29.88875
2020-01-08,102.91250000000001,31.462500000000002,541.55625,128.57083333333333,82.47916666666667,73.875,76.75,7.479166666666667,29.886875
2020-01-09,103.64166666666667,31.704166666666666,528.6854166666667,134.06666666666666,82.1875,74.75,79.8125,7.416666666666667,29.78
2020-01-10,100.51875,31.839583333333334,536.3916666666667,126.95208333333333,80.91666666666667,74.5625,82.25,5.395833333333333,29.790000000000003
2020-01-11,98.76875,31.53333333333333,483.77708333333334,115.10416666666667,80.875,74.5625,82.35416666666667,5.354166666666667,29.790000000000003
2020-01-12,97.33125,31.410416666666666,477.5854166666666,114.31041666666665,82.10416666666667,73.625,77.16666666666667,6.104166666666667,29.790625000000002
2020-01-13,103.84583333333335,31.102083333333336,514.80625,115.63541666666667,81.77083333333333,73.22916666666667,77.16666666666667,7.0625,29.769375
2020-01-14,102.52499999999999,31.058333333333334,513.8729166666667,115.50208333333335,81.5625,73.66666666666667,78.6875,7.5,29.80125
2020-01-15,102.94791666666667,30.741666666666664,535.4729166666667,127.71458333333334,82.29166666666667,73.75,77.16666666666667,7.770833333333333,29.8125
2020-01-16,102.57083333333333,31.41875,540.0104166666666,130.26458333333332,82.58333333333333,74.08333333333333,77.0625,7.479166666666667,29.829375
2020-01-17,101.68958333333335,31.227083333333336,514.7312499999999,125.59375,82.75,73.97916666666667,77.04166666666667,7.208333333333333,29.839375
2020-01-18,96.35208333333333,31.900000000000002,488.26458333333335,113.5125,83.1875,74.9375,77.97916666666667,7.458333333333333,29.82375
2020-01-19,95.77916666666665,32.104166666666664,483.34791666666666,113.63958333333333,83.5625,75.14583333333333,77.47916666666667,8.875,29.834374999999998
2020-01-20,107.80624999999999,32.22708333333333,569.0583333333333,144.75833333333333,83.3125,75.45833333333333,78.6875,9.833333333333334,29.85625
2020-01-21,103.65833333333335,31.835416666666664,532.9791666666666,128.54166666666666,79.8125,75.91666666666667,88.9375,7.875,29.885625
2020-01-22,103.81041666666665,31.881249999999998,530.7416666666667,131.90416666666667,83.3125,75.41666666666667,78.58333333333333,9.729166666666666,29.85625
2020-01-23,106.69583333333333,31.743750000000002,555.2687500000001,150.93125,82.875,74.70833333333333,78.04166666666667,8.5,29.83875
2020-01-24,103.34791666666666,31.147916666666664,502.24583333333334,113.8875,82.5625,72.875,73.79166666666667,9.145833333333334,29.83875
2020-01-25,94.52916666666665,30.55,444.8833333333334,107.99791666666665,82.77083333333333,72.20833333333333,71.91666666666667,8.104166666666666,29.826875
2020-01-26,95.1375,31.37708333333333,469.30625000000003,115.95833333333333,83.04166666666667,73.625,74.9375,7.5625,29.796875
2020-01-27,101.68124999999999,32.28333333333333,515.28125,122.15416666666665,82.41666666666667,75.33333333333333,80.85416666666667,6.520833333333333,29.7925
2020-01-28,107.5625,32.104166666666664,569.2666666666667,146.6875,83.5,75.08333333333333,77.0,6.916666666666667,29.80125
2020-01-29,97.66774193548386,31.093548387096774,500.0806451612903,125.00967741935484,79.96774193548387,75.96774193548387,88.19354838709677,3.6129032258064515,29.85225806451613
2020-01-30,100.52708333333334,31.275000000000002,506.5229166666666,116.21458333333334,80.8125,73.4375,79.9375,6.354166666666667,29.830624999999998
2020-01-31,96.85142857142857,31.00857142857143,480.0942857142857,113.64571428571428,82.4,73.6,76.57142857142857,9.17142857142857,29.821428571428573
2020-02-01,99.61874999999999,31.806250000000002,498.95416666666665,115.71041666666667,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-02,95.34791666666666,31.008333333333336,471.46458333333334,107.70208333333333,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-03,97.40000000000002,31.100000000000005,487.5,112.07083333333333,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-04,97.40000000000002,31.100000000000005,487.5,107.89999999999999,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-05,97.40000000000002,31.100000000000005,487.5,111.95833333333333,83.1875,74.45833333333333,76.54166666666667,10.875,29.8325
2020-02-06,97.4,31.1,487.5,130.52903225806452,84.64516129032258,74.06451612903226,71.7741935483871,12.32258064516129,29.830000000000002
2020-02-07,97.87872340425533,30.821276595744685,486.94893617021273,114.19574468085106,79.31914893617021,74.12765957446808,84.95744680851064,4.382978723404255,29.8568085106383
